sample,dr_LAL,dr_LAM,dr_LAU,bar_LAL,bar_LAM,bar_LAU,sp_LAL,sp_LAM,sp_LAU
9648,0.514825948,0.660700429,0.385500525,1.613436138,1.555242797,1.624617306,0.454534747,0.465212429,0.449356588
9649,0.523308752,0.588928617,0.370724036,1.550390426,1.614826901,1.620832351,0.476055074,0.47866253,0.442519837
9650,0.523736044,0.615882425,0.239235188,1.671500355,1.646829239,1.600971594,0.474471781,0.477296169,0.450891492
9651,0.595395647,0.436042922,0.298634691,1.56446474,1.660630715,1.728976774,0.468398483,0.467362643,0.463345924
9652,0.543109245,0.536329371,0.24325666,1.582213518,1.628766714,1.580061611,0.4790609,0.465482959,0.491187414
9653,0.557338359,0.533276198,0.209480421,1.538262434,1.633683792,1.643802644,0.480560351,0.450568472,0.476459953
9654,0.525390955,0.483930455,0.176141771,1.512140567,1.647093748,1.645319409,0.464197915,0.478925936,0.453212085
9655,0.442475346,0.522824986,0.385299503,1.611539503,1.664625479,1.652770784,0.46522674,0.492951395,0.483795153
9656,0.402369278,0.451745218,0.280835591,1.612054021,1.702158488,1.673691863,0.466941878,0.485427978,0.473325581
9657,0.57909874,0.526736301,0.207540125,1.632377876,1.698860038,1.63499226,0.481120921,0.488370928,0.479176866
9658,0.52682748,0.661291542,0.152954233,1.61467762,1.701420966,1.636386514,0.473391988,0.465228537,0.467192911
9659,0.494067848,0.579984607,0.124166079,1.603118746,1.644335031,1.72767872,0.486886856,0.483128572,0.474497697
9660,0.569846087,0.395127754,0.253633465,1.679089511,1.625261811,1.638382772,0.465108972,0.491140991,0.476110449
9661,0.613420349,0.355596263,0.227166354,1.516989447,1.661753811,1.776622003,0.481763168,0.491507596,0.483844362
9662,0.508031066,0.375610829,0.17351978,1.503305127,1.608231757,1.771007586,0.473637304,0.483258876,0.484160712
9663,0.514066538,0.601629961,0.327878752,1.609440524,1.699806851,1.64712347,0.484088248,0.477780555,0.479674727
9664,0.466496284,0.532783724,0.287080854,1.535590846,1.722824313,1.705097917,0.470629718,0.480293857,0.462293641
9665,0.536554522,0.499901735,0.208096791,1.610133703,1.720829697,1.586030614,0.474240089,0.475784162,0.468239052
9666,0.627348785,0.532822393,0.33665348,1.632158357,1.639112242,1.620793648,0.455878208,0.473886844,0.469506412
9667,0.567663178,0.447627481,0.351675978,1.604650163,1.622322691,1.637894123,0.475898318,0.479112747,0.449208046
9668,0.453092953,0.547386857,0.321634123,1.57302933,1.701357864,1.636998958,0.482273193,0.490278419,0.458015026
9669,0.403823227,0.66827887,0.293561918,1.596695307,1.710922382,1.648162461,0.494382854,0.48932022,0.472394541
9670,0.552307928,0.521266912,0.352765393,1.64711228,1.658625759,1.664069688,0.472778295,0.488996862,0.465588737
9671,0.476428938,0.424188144,0.246612026,1.574122406,1.721521166,1.559008257,0.480107296,0.474671193,0.467559957
9672,0.579234989,0.595655203,0.408532178,1.579788187,1.647393671,1.566983617,0.430329241,0.491000613,0.502639305
9673,0.432953043,0.510167542,0.300229443,1.604438292,1.734790735,1.746892012,0.466525387,0.459097986,0.456376724
9674,0.429638209,0.520322637,0.305628854,1.600537328,1.697678762,1.630950426,0.471346678,0.466150189,0.453623286
9675,0.593801146,0.456274465,0.300447534,1.581661246,1.691889123,1.701004043,0.480162283,0.495792827,0.465094817
9676,0.553036474,0.542476249,0.315377282,1.565079316,1.685714606,1.669352617,0.494982734,0.492978684,0.462608575
9677,0.438200209,0.505781239,0.27483075,1.698916436,1.679103575,1.72815657,0.489347912,0.495022594,0.445036325
9678,0.505151916,0.579229564,0.304632466,1.578719884,1.678931164,1.691943495,0.495326513,0.491494352,0.479222461
9679,0.489949029,0.524803713,0.391439568,1.560265865,1.676389127,1.643418079,0.486478702,0.475844634,0.444123678
9680,0.438768643,0.456963539,0.399644213,1.620812306,1.682326562,1.742956785,0.493525448,0.476571591,0.468221689
9681,0.507845132,0.421652195,0.3093592,1.584970213,1.747072017,1.709391682,0.491801824,0.476587636,0.461203528
9682,0.416350324,0.445609353,0.229659686,1.56030244,1.716550158,1.619272083,0.478926754,0.485250771,0.464489051
9683,0.47174327,0.492199342,0.313083506,1.576576646,1.711204502,1.650750906,0.455828031,0.490936687,0.457204683
9684,0.410950015,0.485591316,0.32314683,1.579560538,1.68453976,1.643136521,0.482645058,0.47987036,0.454337281
9685,0.529068446,0.564446959,0.296946589,1.603255173,1.585024306,1.654934994,0.457817819,0.484713528,0.463620471
9686,0.66200231,0.534113619,0.283914006,1.591452057,1.668794157,1.661150607,0.474771785,0.473949145,0.484759389
9687,0.428669535,0.559956239,0.13356802,1.59908536,1.704240957,1.67354649,0.478897271,0.473197191,0.46200136
9688,0.551715965,0.689124574,0.298675916,1.591079578,1.680616642,1.678229299,0.466374352,0.477205966,0.484561037
9689,0.61774678,0.460457914,0.285670214,1.600201372,1.679505532,1.656370392,0.482965805,0.485496935,0.492687436
9690,0.538064478,0.421590483,0.194135355,1.66807789,1.690753895,1.650884764,0.475614405,0.475166088,0.467196212
9691,0.484314322,0.529089619,0.304275537,1.648262782,1.691349166,1.668207955,0.489795939,0.474264684,0.474787556
9692,0.500286541,0.592896018,0.290833421,1.475895775,1.713092827,1.710130652,0.469282022,0.483274217,0.489178297
9693,0.606265546,0.481037312,0.180974242,1.663701151,1.726254916,1.665768827,0.4592078,0.498250431,0.478093883
9694,0.568631972,0.38570676,0.33367181,1.638426454,1.672410932,1.693450832,0.484418374,0.495763983,0.469439055
9695,0.528276773,0.378016839,0.366839933,1.625469213,1.699662069,1.613166235,0.485767641,0.499106651,0.472598823
9696,0.374233866,0.563213065,0.328915351,1.573773398,1.623854736,1.640801409,0.468423835,0.459780554,0.462755605
9697,0.420357952,0.555228484,0.245099336,1.545619858,1.629850828,1.635810372,0.466685556,0.470404554,0.458577043
9698,0.452558956,0.501302996,0.341211952,1.567967607,1.638039567,1.629418013,0.477702944,0.477630168,0.497762531
9699,0.429530031,0.752101146,0.154015029,1.520473326,1.71414215,1.672787707,0.481942898,0.475289206,0.492160011
9700,0.591262561,0.591832739,0.353007527,1.673274323,1.600137196,1.667504259,0.482140809,0.472396492,0.49645245
9701,0.515044634,0.785767213,0.047078113,1.686093919,1.594815978,1.660876123,0.483395756,0.46490244,0.472751649
9702,0.578036074,0.747684425,0.18848398,1.535457966,1.685622886,1.666011316,0.481956181,0.478642543,0.466791444
9703,0.50225837,0.669297579,0.359966162,1.636520735,1.724839732,1.674307856,0.479047155,0.461918431,0.441608108
9704,0.477778695,0.454046449,0.177051723,1.639807912,1.759659642,1.626455555,0.481356436,0.479318724,0.443299324
9705,0.407973149,0.568714724,0.357716604,1.560354837,1.614993033,1.754259826,0.466210768,0.472962074,0.443839979
9706,0.449872217,0.651312433,0.2256631,1.629179881,1.642648616,1.752647431,0.465437013,0.472730793,0.453445185
9707,0.447587976,0.804867875,0.335874085,1.474529792,1.700005092,1.667194587,0.480331562,0.4927905,0.460593442
9708,0.442625177,0.516066258,0.376030765,1.597731895,1.648319414,1.653590942,0.49481546,0.486732385,0.461403122
9709,0.404224445,0.491477571,0.386705868,1.603392857,1.676492136,1.54738818,0.482225665,0.467216455,0.462040494
9710,0.44218184,0.650875346,0.35482161,1.566805325,1.633615283,1.616105929,0.498498866,0.461261441,0.477211403
9711,0.489324828,0.438666744,0.290377084,1.531755195,1.639904299,1.649147368,0.476902114,0.466885173,0.469600436
9712,0.467356585,0.513306483,0.22052909,1.655589461,1.70391521,1.698227786,0.479382371,0.465631018,0.449646292
9713,0.525718727,0.532593453,0.3281642,1.621931431,1.700435648,1.64565275,0.480898067,0.453379086,0.464943613
9714,0.447729491,0.622206967,0.309681549,1.625804986,1.651563475,1.658061732,0.485619515,0.461154772,0.472101109
9715,0.518781132,0.587441578,0.247312918,1.573254807,1.637844947,1.635426332,0.480227493,0.486459139,0.460920146
9716,0.514694689,0.465969268,0.243942022,1.615347289,1.668574412,1.677180117,0.477292353,0.463287891,0.474908017
9717,0.435433292,0.661707907,0.148705231,1.572309088,1.681042003,1.65738461,0.489027837,0.475823014,0.475097853
9718,0.368928948,0.531791029,0.277376483,1.631942794,1.665366696,1.679324244,0.471607822,0.479076158,0.458412291
9719,0.496175863,0.477951779,0.190719034,1.576453591,1.722944102,1.639664485,0.47440977,0.491196676,0.47356302
9720,0.589084914,0.480444752,0.325429368,1.631381314,1.729878538,1.618885187,0.477402691,0.484513612,0.472862465
9721,0.452668625,0.593247928,0.352301415,1.652449037,1.69986771,1.606471574,0.447171092,0.499973453,0.481858956
9722,0.444566785,0.409735174,0.250065544,1.621328562,1.672239225,1.776497228,0.460947321,0.476829774,0.469163405
9723,0.527176918,0.517090378,0.240294435,1.607145596,1.643035029,1.593081057,0.462082163,0.478991298,0.470745547
9724,0.528163241,0.527815552,0.307025097,1.626101091,1.675201304,1.658639486,0.471756013,0.48774704,0.454420414
9725,0.510571883,0.451077719,0.452281174,1.580907429,1.587933221,1.643220722,0.467085167,0.487386309,0.470763286
9726,0.539141873,0.507673033,0.161381235,1.604908739,1.683317746,1.641336079,0.464119387,0.490441247,0.459754565
9727,0.503333816,0.435337586,0.14931785,1.624673435,1.634700936,1.665162077,0.470748092,0.496090063,0.442638083
9728,0.544350772,0.54418629,0.241461842,1.579160727,1.632915572,1.72107291,0.474580368,0.518750749,0.469271984
9729,0.666757522,0.434064188,0.356632423,1.566464208,1.658211097,1.705967263,0.474137571,0.502551334,0.44692617
9730,0.450065733,0.468128143,0.312985055,1.583611518,1.678101345,1.656394006,0.487798008,0.477775968,0.433627979
9731,0.458684932,0.49331033,0.33798926,1.602359865,1.697786409,1.666234682,0.453452842,0.47949375,0.482024907
9732,0.464024272,0.494341556,0.295268747,1.586246295,1.664765856,1.705132621,0.477716327,0.474264722,0.448570198
9733,0.44805405,0.545006338,0.363641531,1.612751467,1.667806264,1.686401576,0.461172188,0.481791962,0.44628474
9734,0.598827228,0.601239114,0.27223819,1.614388794,1.631435577,1.647578294,0.460582354,0.471735088,0.447448709
9735,0.481254681,0.52585254,0.317160282,1.645762931,1.633860741,1.710305774,0.459945328,0.47341673,0.448438775
9736,0.5681283,0.548128756,0.274709067,1.639424482,1.699943786,1.63306102,0.486398613,0.484498936,0.448095519
9737,0.60815908,0.499240188,0.21686448,1.635745975,1.723640573,1.759833246,0.482214311,0.470833096,0.482000096
9738,0.487886297,0.593648054,0.208760726,1.641668345,1.601563316,1.639941217,0.474558114,0.474034625,0.464527332
9739,0.453685887,0.622137811,0.285974439,1.60698864,1.700445425,1.634923715,0.468560698,0.448613674,0.459118274
9740,0.402747377,0.48142234,0.165768824,1.493968815,1.654816715,1.629839841,0.468286694,0.468828147,0.470820908
9741,0.43241691,0.566078309,0.248751327,1.665633498,1.669122744,1.66650235,0.457915104,0.460191308,0.464946787
9742,0.408567036,0.551103513,0.420471337,1.601607823,1.618123116,1.698620043,0.463494201,0.470621968,0.46586101
9743,0.528044223,0.778744604,0.241464858,1.577831951,1.713638722,1.650326222,0.495187449,0.507197841,0.473124005
9744,0.259872946,0.377195153,0.328619098,1.596499628,1.651252434,1.681559227,0.464790501,0.476979968,0.459139705
9745,0.455023037,0.432324983,0.275144646,1.553597501,1.697687855,1.639363159,0.492924767,0.497200315,0.462860586
9746,0.409035584,0.453312429,0.28809547,1.53917686,1.720779058,1.704516996,0.491983239,0.499229326,0.476545755
9747,0.379469209,0.445209542,0.267175993,1.673443065,1.659543211,1.680629306,0.480540878,0.482737805,0.47640786
9748,0.502652816,0.47657642,0.197518203,1.59122844,1.654015302,1.680045003,0.47557861,0.480897824,0.453961772
9749,0.553600394,0.505788837,0.254580253,1.603070183,1.710001268,1.690289431,0.457345621,0.484027933,0.470347516
9750,0.398187163,0.585394595,0.130075126,1.600690901,1.750588536,1.691099081,0.473331648,0.486490393,0.483037756
9751,0.661124315,0.428559796,0.209158088,1.602387821,1.754711938,1.643560175,0.479886932,0.482313077,0.470772762
9752,0.405772649,0.395134898,0.251900577,1.640783282,1.689453677,1.668485239,0.482003087,0.478525561,0.463355104
9753,0.39806932,0.607853345,0.334792144,1.645963711,1.670281516,1.653254828,0.484169373,0.479307239,0.467140837
9754,0.357693442,0.445547075,0.29287271,1.616227218,1.66224129,1.670220592,0.485232928,0.483273875,0.462838946
9755,0.393140018,0.408198241,0.129274798,1.631342318,1.654377112,1.672515089,0.479249231,0.486074195,0.470985983
9756,0.600188992,0.426922866,0.364903858,1.616569476,1.707551797,1.65143773,0.487261741,0.487428523,0.460818904
9757,0.448012212,0.549122701,0.385895683,1.646227763,1.684449933,1.628657188,0.474403973,0.493754485,0.462333165
9758,0.443349894,0.551554244,0.21127787,1.602671954,1.717883153,1.666532765,0.458657535,0.480530517,0.467159732
9759,0.547982618,0.478355176,0.185591158,1.637105119,1.669718254,1.694834102,0.482366905,0.478205634,0.459996348
9760,0.54125872,0.482054949,0.21601652,1.603361314,1.699823763,1.669438925,0.483107479,0.478111357,0.471838324
9761,0.593463882,0.595217771,0.261103162,1.617378795,1.651950748,1.617640298,0.485800377,0.487594399,0.468536314
9762,0.49606726,0.485804112,0.398089376,1.590738924,1.656622777,1.677218601,0.484633216,0.48837898,0.480720245
9763,0.559595137,0.462275851,0.145098096,1.582711032,1.684751465,1.708477514,0.469298083,0.487691339,0.445215001
9764,0.391752236,0.451439144,0.252894328,1.651854904,1.634137995,1.664420925,0.47136897,0.498719092,0.459338398
9765,0.575424408,0.492743333,0.258473111,1.586469168,1.698075487,1.656380049,0.482017796,0.494997204,0.449703764
9766,0.423286706,0.460101804,0.345023177,1.564243612,1.690859957,1.684467928,0.478850692,0.477730018,0.459819909
9767,0.493995657,0.518146231,0.341171135,1.56578969,1.646063132,1.72106656,0.454235374,0.494205108,0.447947935
9768,0.4355384,0.445177324,0.182121007,1.571520324,1.677147618,1.72135857,0.466089256,0.475477563,0.462761816
9769,0.547616791,0.613419249,0.414365043,1.629762757,1.654768538,1.649661352,0.485405757,0.483891722,0.444302466
9770,0.617043532,0.497647472,0.330689381,1.60058703,1.673576544,1.664548834,0.49249394,0.490472885,0.459483698
9771,0.500445641,0.434510491,0.464499126,1.568048892,1.688039137,1.620899299,0.471242939,0.485590899,0.4724864
9772,0.507743147,0.643774334,0.298620018,1.595370684,1.692386292,1.641772579,0.483746617,0.48016054,0.456200926
9773,0.519279436,0.526155677,0.227566479,1.53534466,1.658323379,1.648571363,0.489268025,0.493861019,0.466217071
9774,0.511518354,0.539568067,0.334341472,1.521066175,1.634536019,1.650665512,0.468034957,0.485775777,0.434385067
9775,0.483911562,0.576077791,0.319756382,1.539198978,1.690891318,1.612180398,0.472334706,0.491823667,0.4457618
9776,0.480655792,0.485886033,0.329898694,1.582825391,1.676068059,1.668279259,0.471404807,0.46365103,0.475310659
9777,0.435812015,0.570776271,0.282841246,1.60234344,1.701980133,1.674790866,0.494627665,0.473234516,0.465725257
9778,0.477606705,0.612770595,0.236023404,1.586443391,1.747402012,1.644374268,0.480317899,0.473949097,0.461026683
9779,0.551702388,0.584828884,0.148026152,1.591140978,1.691096895,1.629035931,0.476703844,0.472556842,0.457045808
9780,0.458947028,0.455794875,0.388775715,1.627933472,1.623261935,1.630723808,0.484022849,0.460488777,0.450918943
9781,0.37727245,0.471852695,0.302659525,1.564933904,1.640348684,1.577900002,0.481836399,0.483568361,0.465154815
9782,0.527895211,0.424161095,0.314574652,1.584939596,1.674206314,1.756130792,0.46913619,0.478691359,0.46937334
9783,0.525534872,0.624132714,0.404156488,1.584770602,1.710400493,1.648792849,0.466652937,0.475289508,0.472411231
9784,0.463707997,0.403306501,0.398026399,1.550224946,1.632522832,1.647895838,0.47468075,0.481844366,0.468300556
9785,0.368827064,0.547023886,0.422158328,1.574628207,1.566741119,1.699472598,0.481937398,0.482864727,0.458339962
9786,0.541126073,0.519714384,0.353040986,1.596844146,1.627797672,1.648859432,0.485330541,0.490045507,0.455377062
9787,0.41139383,0.512826179,0.12693739,1.521261065,1.697776572,1.758275153,0.476623187,0.47452718,0.460185368
9788,0.468658864,0.482818672,0.261322368,1.647380098,1.706729932,1.579224783,0.488628492,0.485518421,0.470317087
9789,0.424625877,0.542904874,0.323643115,1.55229906,1.678108184,1.687486521,0.472554779,0.484445507,0.464972259
9790,0.545723461,0.488088321,0.23925828,1.600635819,1.670673584,1.714485353,0.471471604,0.489758135,0.457580866
9791,0.433993181,0.464996829,0.273816348,1.607757006,1.71012096,1.721233147,0.488266424,0.500648584,0.456697249
9792,0.507914098,0.395971687,0.338613193,1.630374811,1.675154512,1.66443889,0.510112262,0.491607777,0.462884866
9793,0.351715069,0.408958215,0.304059816,1.630991731,1.644533945,1.667830857,0.469723126,0.486200687,0.485835568
9794,0.472040805,0.542231887,0.304397551,1.562425456,1.659431649,1.650590514,0.477897443,0.502162253,0.484297104
9795,0.478695493,0.43148581,0.272773514,1.524843124,1.611654134,1.724138495,0.47485473,0.47054612,0.484755046
9796,0.407301252,0.5469453,0.188807067,1.547343214,1.688139147,1.674101695,0.467121943,0.476940306,0.47814497
9797,0.508024402,0.555029653,0.249627566,1.551220027,1.663976594,1.708266827,0.464602803,0.492817083,0.47982023
9798,0.559934487,0.513665942,0.290734133,1.569402638,1.716663779,1.694347837,0.480330543,0.470171403,0.480938944
9799,0.390466562,0.519141993,0.219960117,1.580543287,1.715899254,1.668691425,0.464523265,0.472330844,0.47369898
9800,0.57263667,0.670202879,0.233864273,1.582676215,1.642396657,1.676448621,0.477819379,0.47401301,0.45458956
9801,0.450011236,0.538260876,0.288326985,1.535205185,1.641234722,1.702165614,0.467150737,0.487131827,0.477394852
9802,0.483737038,0.514733068,0.185875095,1.597662153,1.662192269,1.718295564,0.459055773,0.487040591,0.473769454
